"","country","year","cowc","cown","idc_mveto","idc_gcman","idc_gcimp","idc_auton","idc_jrevman","idc_relconstd","idc_relconstp","idc_milleg","idc_partynoethnic","idc_jtenure","idc_jconst","idc_gcseats1","idc_gcseats2","idc_gcseats3","idc_unity","idc_resman","idc_resseats","idc_resseats2","idc_resseatsimp","idc_miman","idc_subtax","idc_subed","idc_subpolice","idc_fedunits","idc_state","idc_muni","qog_fe_etfra","qog_iaep_ebbp","qog_gle_gdp","qog_bti_ci","qog_cspf_sfi","qog_gtm_unit","qog_ccp_hr","qog_ffp_hr","qog_iiag_phr","qog_dpi_housesys","qog_jw_bicameral","qog_bti_ig","qog_vdem_partipdem","qog_iaep_nr","qog_bti_sop","qog_gol_est","qog_gol_mt","qog_iaep_es","qog_no_ef","qog_no_ce","qog_iaep_eccdt","qog_iaep_ecdl","qog_iaep_eml","qog_iaep_epmf","qog_iaep_evp","qog_iaep_lcre","qog_iaep_lego","qog_iaep_lrit","qog_wbgi_pve","qog_hum_satdem","qog_hum_supdem","qog_hum_trust","qog_wdi_gini","qog_gle_pop","qog_al_ethnic","dpi_auton","qog_pt_federal","dpi_system","dpi_author","dpi_pr","dpi_sensys","dpi_eiec","vdem_e_miinterc","vdem_e_civil_war","ucdp_side_a","ucdp_side_b","ucdp_territory_name","ucdp_intensity_level","ucdp_cumulative_intensity","ucdp_type_of_conflict","epr_reg_aut_dum","epr_reg_aut_cont","prio_onset","polity4_polity_score","polity4_fragment","rai_n_RAI","tb_other_provis","tb_aut","tb_conflict_length"
"1751","Ethiopia",1988,"ETH",530,0,0,NA,1,0,1,1,0,0,0,1,NA,NA,0,0,0,0,0,NA,0,0,0,0,NA,1,1,0.760266,0,32745.57,NA,NA,NA,2,NA,NA,1,NA,NA,0.02958193,"1",NA,NA,NA,"1",4,2,"0","0","0","1","1","0",0,2,NA,NA,NA,NA,NA,45240.32,0.723472,1,NA,"Presidential",NA,NA,NA,2,NA,1,"Government of Ethiopia","TPLF","Eritrea",2,1,3,0,0,0,-8,NA,NA,0,0,5
"1752","Ethiopia",1989,"ETH",530,0,0,NA,1,0,1,1,0,0,0,1,NA,NA,0,0,0,0,0,NA,0,0,0,0,NA,1,1,0.760266,0,31631.07,NA,NA,NA,2,NA,NA,1,NA,NA,0.02958193,"1",NA,NA,NA,"1",4,2,"0","0","0","1","1","0",0,2,NA,NA,NA,NA,NA,46747.61,0.723472,1,NA,"Presidential",NA,NA,NA,2,NA,1,"Government of Ethiopia","EPRDF, Military faction (forces of Amsha Desta and Merid Negusie)","Eritrea",2,1,3,0,0,1,-8,NA,NA,0,0,1
"1753","Ethiopia",1990,"ETH",530,0,0,NA,1,0,1,1,0,0,0,1,NA,NA,0,0,0,0,0,NA,0,0,0,0,NA,1,1,0.760266,0,31387.52,NA,NA,NA,2,NA,NA,1,NA,NA,0.03052108,"1",NA,NA,NA,"1",4,2,"0","0","0","1","1","0",0,2,NA,NA,NA,NA,NA,48333.26,0.723472,1,NA,"Presidential",NA,NA,NA,2,NA,1,"Government of Ethiopia","EPRDF","Eritrea",2,1,3,0,0,0,-8,NA,NA,0,0,1
"1754","Ethiopia",1991,"ETH",530,0,0,NA,1,0,1,1,0,0,0,1,NA,NA,0,0,0,0,0,NA,0,0,0,0,NA,1,1,0.760266,0,28204.33,NA,NA,2,2,NA,NA,1,NA,NA,0.06510899,"1",NA,NA,NA,"1",4,2,"0","0","0","1","1","0",0,2,NA,NA,NA,NA,NA,49998.85,0.723472,1,NA,"Presidential",NA,NA,NA,2,NA,1,"Government of Ethiopia","IGLF","Hararghe",1,0,3,1,2,0,NA,NA,NA,0,0,1
"1755","Ethiopia",1992,"ETH",530,0,0,NA,1,0,NA,NA,0,0,0,1,NA,NA,0,0,0,0,0,NA,0,0,0,0,NA,1,1,0.760266,0,25149.42,NA,NA,2,2,NA,NA,NA,NA,NA,0.09449098,"1",NA,NA,NA,".l",4,2,"0","0","1","0","0","0",0,3,NA,NA,NA,NA,NA,51730.29,0.723472,1,NA,"Presidential",NA,NA,NA,2,NA,0,"Government of Ethiopia","OLF","Oromiya",1,1,3,1,2,0,NA,NA,NA,0,0,2
"1756","Ethiopia",1993,"ETH",530,0,0,NA,1,0,NA,NA,0,0,0,1,NA,NA,0,0,0,0,0,NA,0,0,0,0,1,1,1,0.760266,0,27570.33,NA,NA,2,2,NA,NA,NA,NA,NA,0.09271427,"",NA,NA,NA,"",4,2,"","","","","","",0,3,NA,NA,NA,NA,NA,53502.21,0.723472,1,NA,"Presidential",NA,NA,NA,2,0,0,"Government of Ethiopia","AIAI","Ogaden",1,1,3,1,2,0,NA,NA,NA,0,0,1
"1757","Ethiopia",1994,"ETH",530,0,0,NA,1,0,NA,NA,0,0,0,1,NA,NA,0,0,0,0,0,NA,0,0,0,0,NA,1,1,0.760266,0,25519.85,NA,NA,2,1,NA,NA,NA,NA,NA,0.08177229,"",NA,NA,NA,"",4,3,"","","","","","",0,3,NA,NA,NA,NA,NA,55281.05,0.723472,1,NA,"Presidential",NA,NA,NA,2,0,0,"Government of Ethiopia","ONLF","Ogaden",1,1,3,1,2,0,NA,NA,NA,0,0,13
"1758","Ethiopia",1995,"ETH",530,0,0,NA,1,1,1,1,1,0,NA,0,NA,NA,0,0,0,0,0,NA,0,1,0,1,NA,1,1,0.760266,0,28445.98,NA,20,0,1,NA,NA,NA,NA,NA,0.08943432,"",NA,NA,NA,"",1,3,"","","","","","",0,3,NA,NA,NA,NA,44.6,57042.2,0.723472,1,NA,"Presidential",NA,NA,NA,2,0,0,"Government of Ethiopia","OLF","Oromiya",1,1,3,1,5,0,1,NA,NA,0,1,2
"1759","Ethiopia",1996,"ETH",530,0,0,NA,1,1,1,1,1,0,NA,0,NA,NA,0,0,0,0,0,NA,0,1,0,1,NA,1,1,0.760266,0,28725.46,NA,18,0,1,NA,NA,1,NA,NA,0.09534857,"",NA,NA,NA,"",1,3,"","","","","","",0,3,-1.051122,NA,NA,NA,44.6,58774.38,0.723472,1,NA,"Parliamentary",NA,0,NA,6,0,0,"Government of Ethiopia","AIAI, ONLF","Ogaden",1,1,3,1,6,3,1,NA,NA,0,1,2
"1760","Ethiopia",1997,"ETH",530,0,0,NA,1,1,1,1,1,0,NA,0,NA,NA,0,0,0,0,0,NA,0,1,0,1,NA,1,1,0.760266,0,31200.66,NA,19,0,1,NA,NA,1,NA,NA,0.09534857,"",NA,NA,NA,"",1,3,"","","","","","",0,3,-1.051122,NA,NA,NA,44.6,60481.74,0.723472,1,NA,"Parliamentary",NA,0,NA,6,0,0,NA,NA,NA,NA,NA,NA,1,6,0,1,NA,NA,0,1,NA
"1761","Ethiopia",1998,"ETH",530,0,0,NA,1,1,1,1,1,0,NA,0,NA,NA,0,0,0,0,0,NA,0,1,0,1,NA,1,1,0.760266,0,29080.92,NA,19,0,1,NA,NA,1,NA,NA,0.09534857,"",NA,NA,NA,"",1,3,"","","","","","",0,3,-0.6302906,NA,NA,NA,44.6,62174.17,0.723472,1,NA,"Parliamentary",NA,0,NA,6,0,0,"Government of Ethiopia","ONLF","Ogaden",1,1,3,1,6,0,1,NA,NA,0,1,13
"1762","Ethiopia",1999,"ETH",530,0,0,NA,1,1,1,1,1,0,NA,0,NA,NA,0,0,0,0,0,NA,0,1,0,1,NA,1,1,0.760266,0,30096.54,NA,21,0,1,NA,NA,1,NA,NA,0.09534857,"",NA,NA,NA,"",1,3,"","","","","","",0,3,-0.6302906,NA,NA,NA,30,63868.81,0.723472,1,NA,"Parliamentary",NA,0,NA,6,0,0,"Government of Ethiopia","AIAI, ONLF","Ogaden",1,1,3,1,6,1,1,NA,NA,0,1,2
"1763","Ethiopia",2000,"ETH",530,0,0,NA,1,1,1,1,1,0,NA,0,NA,NA,0,0,0,0,0,NA,0,1,0,1,NA,1,1,0.760266,0,29641.03,NA,21,0,1,NA,30.1,1,NA,NA,0.09524023,"",NA,NA,NA,"",1,3,"","","","","","",0,3,-0.943961,NA,NA,NA,30,65577.9,0.723472,1,NA,"Parliamentary",NA,0,NA,6,0,0,"Government of Ethiopia","ONLF","Ogaden",1,1,3,1,6,0,1,0,NA,0,1,13
"1764","Ethiopia",2001,"ETH",530,0,0,NA,1,1,1,1,1,0,NA,0,1,1,1,0,0,0,0,NA,0,1,0,1,NA,1,1,0.760266,0,31815.92,NA,20,0,1,NA,30.6,1,NA,NA,0.09499648,"",NA,NA,NA,"",1,3,"","","","","","",0,3,-0.943961,NA,NA,NA,30,67303.73,0.723472,1,NA,"Parliamentary",1,0,NA,7,NA,0,"Government of Ethiopia","ONLF","Ogaden",1,1,3,1,6,0,1,0,NA,0,1,13
"1765","Ethiopia",2002,"ETH",530,0,0,NA,1,1,1,1,1,0,NA,0,1,1,1,0,0,0,0,NA,0,1,0,1,NA,1,1,0.760266,0,29546.97,NA,20,0,1,NA,30.8,1,NA,NA,0.09465765,"",NA,NA,NA,"",1,3,"","","","","","",0,3,-1.223214,NA,NA,NA,30,69040.67,0.723472,1,NA,"Parliamentary",1,0,NA,6,NA,0,"Government of Ethiopia","ONLF","Ogaden",1,1,3,1,6,0,1,0,NA,0,1,13
"1766","Ethiopia",2003,"ETH",530,0,0,NA,1,1,1,1,1,0,NA,0,1,1,1,0,0,0,0,NA,0,1,0,1,NA,1,1,0.760266,0,30119.6,NA,21,NA,1,NA,30.8,1,NA,NA,0.09465765,"",NA,NA,NA,"",1,3,"","","","","","",0,3,-1.408554,NA,NA,NA,30,70784.01,0.723472,1,NA,"Parliamentary",1,0,NA,6,NA,0,"Government of Ethiopia","ONLF","Ogaden",1,1,3,1,6,0,1,0,NA,0,1,13
"1767","Ethiopia",2004,"ETH",530,0,0,NA,1,1,1,1,1,0,NA,0,1,1,1,0,0,0,0,NA,0,1,0,1,NA,1,1,0.760266,0,33880.09,NA,21,NA,1,NA,31.2,1,NA,NA,0.09400253,"",NA,NA,NA,"",1,NA,"","","","","","",0,3,-1.311482,NA,NA,NA,29.8,72526.62,0.723472,1,NA,"Parliamentary",1,0,NA,6,NA,0,"Government of Ethiopia","ONLF","Ogaden",1,1,3,1,6,0,1,0,NA,0,1,13
"1768","Ethiopia",2005,"ETH",530,0,0,NA,1,1,1,1,1,0,NA,0,1,1,1,0,0,0,0,NA,0,1,0,1,NA,1,1,0.760266,0,40973.76,7,20,NA,1,8,32.1,1,NA,4,0.09856043,"",3,NA,NA,"",NA,NA,"","","","","","",0,3,-1.690749,51.17371,89.28809,NA,29.8,74263.86,0.723472,1,NA,"Parliamentary",1,0,NA,6,NA,0,"Government of Ethiopia","ONLF","Ogaden",1,1,3,1,6,NA,-3,0,NA,0,1,13
"1769","Ethiopia",2006,"ETH",530,0,0,NA,1,1,0,1,1,0,NA,0,0,1,1,0,0,0,0,NA,0,1,0,1,NA,1,1,0.760266,0,44850,NA,20,NA,1,8.5,31.6,1,NA,NA,0.1191821,"",NA,NA,NA,"",NA,NA,"","","","","","",0,3,-1.738937,51.17371,89.28809,NA,29.8,75993.4,0.723472,1,NA,"Parliamentary",1,0,NA,6,NA,0,"Government of Ethiopia","ONLF","Ogaden",1,1,3,1,6,NA,-3,0,NA,0,1,13
"1770","Ethiopia",2007,"ETH",530,0,0,NA,1,1,0,1,1,0,NA,0,0,1,1,0,0,0,0,NA,0,1,0,1,NA,1,1,0.760266,0,50732.78,7,20,NA,1,8.5,31.2,1,NA,4,0.1191821,"",4,NA,NA,"",NA,NA,"","","","","","",0,3,-1.803412,51.17371,89.28809,24.42922,29.8,77718.44,0.723472,1,NA,"Parliamentary",1,0,NA,6,NA,NA,"Government of Ethiopia","ONLF","Ogaden",1,1,3,1,6,NA,-3,0,NA,0,1,13
"1771","Ethiopia",2008,"ETH",530,0,0,NA,1,1,0,1,1,0,NA,0,0,1,1,0,0,0,0,NA,0,1,0,1,NA,1,1,0.760266,0,54668.11,NA,19,NA,1,8.5,31.4,1,NA,NA,0.1191821,"",NA,NA,NA,"",NA,NA,"","","","","","",0,3,-1.730085,51.17371,89.28809,24.42922,29.8,79446.42,0.723472,1,NA,"Parliamentary",1,0,NA,6,NA,NA,"Government of Ethiopia","ONLF","Ogaden",1,1,3,1,6,NA,-3,0,NA,0,1,13
"1772","Ethiopia",2009,"ETH",530,0,0,NA,1,1,0,1,1,0,NA,0,0,1,1,0,0,0,0,NA,0,1,0,1,NA,1,1,0.760266,0,59412.24,7,20,NA,1,8.7,32.9,1,NA,3,0.1130562,"",3,NA,NA,"",NA,NA,"","","","","","",0,3,-1.640794,51.17371,89.28809,24.42922,29.8,81187.75,0.723472,1,NA,"Parliamentary",1,0,NA,6,NA,NA,"Government of Ethiopia","ONLF","Ogaden",1,1,3,1,6,NA,-3,0,NA,0,1,13
"1773","Ethiopia",2010,"ETH",530,0,0,NA,1,1,0,1,1,0,NA,0,0,1,1,0,0,0,0,NA,0,1,0,1,NA,1,1,0.760266,0,64752.71,NA,20,NA,1,8.5,33.2,1,NA,NA,0.1152232,"",NA,NA,NA,"",NA,NA,"","","","","","",0,3,-1.635101,51.17371,89.28809,24.42922,33.2,82949.54,0.723472,1,NA,"Parliamentary",1,0,NA,6,NA,NA,"Government of Ethiopia","ONLF","Ogaden",1,1,3,1,6,NA,-3,0,NA,0,1,13
"1774","Fiji",1975,"FIJ",950,0,0,NA,1,NA,0,1,0,0,NA,NA,0,0,0,0,0,0.58,2,1,0,0,0,0,NA,1,2,0.5657309,0,2279.13,NA,NA,1.5,2,NA,NA,1,NA,NA,0.308357,"0",NA,NA,NA,"4",1,1,"0","1","1","1","1","1",0,2,NA,NA,NA,NA,NA,576.63,0.547942,0,0,"Parliamentary",NA,0,NA,7,0,0,NA,NA,NA,NA,NA,NA,0,0,0,9,NA,NA,0,0,NA
"1775","Fiji",1976,"FIJ",950,0,0,NA,1,NA,0,1,0,0,NA,NA,0,0,0,0,0,0.58,2,1,0,0,0,0,NA,1,2,0.5657309,0,2355.06,NA,NA,1.5,2,NA,NA,1,NA,NA,0.308357,"0",NA,NA,NA,"4",1,1,"0","1","1","1","1","1",0,2,NA,NA,NA,NA,NA,587.57,0.547942,0,0,"Parliamentary",NA,0,NA,7,0,0,NA,NA,NA,NA,NA,NA,0,0,0,9,NA,NA,0,0,NA
"1776","Fiji",1977,"FIJ",950,0,0,NA,1,NA,0,1,0,0,NA,NA,0,0,0,0,0,0.58,2,1,0,0,0,0,NA,1,2,0.5657309,0,2544.61,NA,NA,1.5,2,NA,NA,1,NA,NA,0.3198554,"0",NA,NA,NA,"4",1,1,"0","1","1","1","1","1",0,2,NA,NA,NA,NA,NA,598.3,0.547942,0,0,"Parliamentary",NA,0,NA,7,0,0,NA,NA,NA,NA,NA,NA,0,0,0,9,NA,NA,0,0,NA
"1777","Fiji",1978,"FIJ",950,0,0,NA,1,NA,0,1,0,0,NA,NA,0,0,0,0,0,0.58,2,1,0,0,0,0,NA,1,2,0.5657309,0,2639.97,NA,NA,1.5,2,NA,NA,1,1,NA,0.3229296,"0",NA,NA,NA,"4",1,1,"0","1","1","1","1","1",0,2,NA,NA,NA,NA,NA,609.39,0.547942,0,0,"Parliamentary",NA,0,NA,7,0,0,NA,NA,NA,NA,NA,NA,0,0,0,9,NA,NA,0,0,NA
"1778","Fiji",1979,"FIJ",950,0,0,NA,1,NA,0,1,0,0,NA,NA,0,0,0,0,0,0.58,2,1,0,0,0,0,NA,1,2,0.5657309,0,3078.1,NA,NA,1.5,2,NA,NA,1,1,NA,0.3229296,"0",NA,NA,NA,"4",1,1,"0","1","1","1","1","1",0,2,NA,NA,NA,NA,NA,621.58,0.547942,0,0,"Parliamentary",NA,0,NA,7,0,0,NA,NA,NA,NA,NA,NA,0,0,0,9,NA,NA,0,0,NA
"1779","Fiji",1980,"FIJ",950,0,0,NA,1,NA,0,1,0,0,NA,NA,0,0,0,0,0,0.58,2,1,0,0,0,0,NA,1,2,0.5657309,0,3098.41,NA,NA,1.5,2,NA,NA,1,1,NA,0.3130705,"0",NA,NA,NA,"4",1,1,"0","1","1","1","1","1",0,2,NA,NA,NA,NA,NA,635.3,0.547942,0,0,"Parliamentary",NA,0,NA,7,0,0,NA,NA,NA,NA,NA,NA,0,0,0,9,NA,NA,0,0,NA
"1780","Fiji",1981,"FIJ",950,0,0,NA,1,NA,0,1,0,0,NA,NA,0,0,0,0,0,0.58,2,1,0,0,0,0,NA,1,2,0.5657309,0,3031.59,NA,NA,1.5,2,NA,NA,1,1,NA,0.3130705,"0",NA,NA,NA,"4",1,1,"0","1","1","1","1","1",0,2,NA,NA,NA,NA,NA,651.01,0.547942,0,0,"Parliamentary",NA,0,NA,7,0,0,NA,NA,NA,NA,NA,NA,0,0,0,9,NA,NA,0,0,NA
"1781","Fiji",1982,"FIJ",950,0,0,NA,1,NA,0,1,0,0,NA,NA,0,0,0,0,0,0.58,2,1,0,0,0,0,NA,1,2,0.5657309,0,3033.52,NA,NA,1.5,2,NA,NA,1,1,NA,0.311249,"0",NA,NA,NA,"4",1,1,"0","1","1","1","1","1",0,2,NA,NA,NA,NA,NA,668.26,0.547942,0,0,"Parliamentary",NA,0,NA,7,0,0,NA,NA,NA,NA,NA,NA,0,0,0,9,NA,NA,0,0,NA
"1782","Fiji",1983,"FIJ",950,0,0,NA,1,NA,0,1,0,0,NA,NA,0,0,0,0,0,0.58,2,1,0,0,0,0,NA,1,2,0.5657309,0,2856.22,NA,NA,1.5,2,NA,NA,1,1,NA,0.3092714,"0",NA,NA,NA,"4",1,1,"0","1","1","1","1","1",0,2,NA,NA,NA,NA,NA,685.46,0.547942,0,0,"Parliamentary",NA,0,NA,7,0,0,NA,NA,NA,NA,NA,NA,0,0,0,9,NA,NA,0,0,NA
"1783","Fiji",1984,"FIJ",950,0,0,NA,1,NA,0,1,0,0,NA,NA,0,0,0,0,0,0.58,2,1,0,0,0,0,NA,1,2,0.5657309,0,3061.12,NA,NA,1.5,2,NA,NA,1,1,NA,0.3092714,"0",NA,NA,NA,"4",1,1,"0","1","1","1","1","1",0,2,NA,NA,NA,NA,NA,700.43,0.547942,0,0,"Parliamentary",NA,0,NA,7,0,0,NA,NA,NA,NA,NA,NA,0,0,0,9,NA,NA,0,0,NA
"1784","Fiji",1985,"FIJ",950,0,0,NA,1,NA,0,1,0,0,NA,NA,0,0,0,0,0,0.58,2,1,0,0,0,0,NA,1,2,0.5657309,0,3153.84,NA,NA,1.5,2,NA,NA,1,1,NA,0.3092714,"0",NA,NA,NA,"4",1,1,"0","1","1","1","1","1",0,2,NA,NA,NA,NA,NA,711.7,0.547942,0,0,"Parliamentary",1,0,NA,7,0,0,NA,NA,NA,NA,NA,NA,0,0,0,9,NA,NA,0,0,NA
"1785","Fiji",1986,"FIJ",950,0,0,NA,1,NA,0,1,0,0,NA,NA,0,0,0,0,0,0.58,2,1,0,0,0,0,NA,1,2,0.5657309,0,3059.44,NA,NA,1.5,2,NA,NA,1,1,NA,0.3092714,"0",NA,NA,NA,"4",1,1,"0","1","1","1","1","1",0,2,NA,NA,NA,NA,NA,718.54,0.547942,0,0,"Parliamentary",1,0,NA,7,0,0,NA,NA,NA,NA,NA,NA,0,0,0,9,NA,NA,0,0,NA
"1786","Fiji",1987,"FIJ",950,0,0,NA,1,NA,0,1,0,0,NA,NA,0,0,0,0,0,0.58,2,1,0,0,0,0,NA,1,2,0.5657309,0,3103.31,NA,NA,1.5,2,NA,NA,1,NA,NA,0.1918799,"0",NA,NA,NA,"4",4,3,"0","1","1","1","1","1",0,2,NA,NA,NA,NA,NA,721.64,0.547942,0,0,"Parliamentary",1,0,NA,7,0,0,NA,NA,NA,NA,NA,NA,0,0,0,-3,NA,NA,0,0,NA
"1787","Fiji",1988,"FIJ",950,0,0,NA,1,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0.5657309,NA,3156.02,NA,NA,1.5,2,NA,NA,NA,NA,NA,0.1556925,"0",NA,NA,NA,NA,4,3,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,722.75,0.547942,NA,0,"Presidential",NA,NA,NA,2,0,0,NA,NA,NA,NA,NA,NA,0,0,0,-3,NA,NA,0,0,NA
"1788","Fiji",1989,"FIJ",950,0,0,NA,1,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0.5657309,NA,3433.35,NA,NA,1.5,2,NA,NA,NA,NA,NA,0.1556925,"0",NA,NA,NA,NA,4,3,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,724.4,0.547942,NA,0,"Presidential",NA,NA,NA,2,0,0,NA,NA,NA,NA,NA,NA,0,0,0,-3,NA,NA,0,0,NA
"1789","Fiji",1990,"FIJ",950,0,0,NA,1,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0.5657309,NA,3967.61,NA,NA,1.5,2,NA,NA,NA,NA,NA,0.1577661,"0",NA,NA,NA,NA,4,3,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,728.39,0.547942,NA,0,"Presidential",NA,NA,NA,2,0,0,NA,NA,NA,NA,NA,NA,0,0,0,5,NA,NA,0,0,NA
"1790","Fiji",1991,"FIJ",950,0,0,NA,1,1,0,1,0,0,2,1,NA,NA,0,0,0,0,0,1,0,0,0,0,NA,0,0,0.5657309,0,3632.73,NA,NA,1.5,2,NA,NA,NA,NA,NA,0.1591354,"0",NA,NA,NA,"4",4,3,"0","1","1","1","0","1",0,2,NA,NA,NA,NA,NA,735.26,0.547942,NA,0,"Presidential",NA,NA,NA,2,0,0,NA,NA,NA,NA,NA,NA,0,0,0,5,NA,NA,0,0,NA
"1791","Fiji",1992,"FIJ",950,0,0,NA,1,1,0,1,0,0,2,1,NA,NA,0,0,0,0,0,1,0,0,0,0,NA,0,0,0.5657309,0,3758.19,NA,NA,1.5,2,NA,NA,NA,1,NA,0.2478319,"0",NA,1,0,"4",1,3,"0","1","1","1","0","1",0,2,NA,NA,NA,NA,NA,744.4,0.547942,NA,0,"Presidential",NA,NA,NA,2,0,0,NA,NA,NA,NA,NA,NA,0,0,0,5,NA,NA,0,0,NA
"1792","Fiji",1993,"FIJ",950,0,0,NA,1,1,0,1,0,0,2,1,0,0,0,0,0,0.4,2,1,0,0,0,0,NA,1,2,0.5657309,0,3747.79,NA,NA,1.5,2,NA,NA,1,1,NA,0.3242955,"0",NA,1,0,"4",1,3,"0","1","1","1","0","1",0,2,NA,NA,NA,NA,NA,754.98,0.547942,0,0,"Parliamentary",NA,0,NA,7,0,0,NA,NA,NA,NA,NA,NA,0,0,0,5,NA,NA,0,0,NA
"1793","Fiji",1994,"FIJ",950,0,0,NA,1,1,0,1,0,0,2,1,0,1,1,0,0,0.4,2,1,0,0,0,0,NA,1,2,0.5657309,0,3805.2,NA,NA,1.5,2,NA,NA,1,1,NA,0.318532,"0",NA,1,0,"4",1,3,"0","1","1","1","0","1",0,2,NA,NA,NA,NA,NA,765.73,0.547942,0,0,"Parliamentary",NA,0,NA,7,0,0,NA,NA,NA,NA,NA,NA,0,0,0,5,NA,NA,0,0,NA
"1794","Fiji",1995,"FIJ",950,0,0,NA,1,1,0,1,0,0,2,1,0,1,1,0,0,0.4,2,1,0,0,0,0,NA,1,2,0.5657309,0,3829.8,NA,7,1.5,2,NA,NA,1,1,NA,0.3176593,"0",NA,1,0,"4",1,3,"0","1","1","1","0","1",0,2,NA,NA,NA,NA,NA,775.65,0.547942,0,0,"Parliamentary",NA,0,NA,7,0,0,NA,NA,NA,NA,NA,NA,0,0,0,5,NA,NA,0,0,NA
"1795","Fiji",1996,"FIJ",950,0,0,NA,1,1,0,1,0,0,2,1,0,1,1,0,0,0.4,2,1,0,0,0,0,NA,1,2,0.5657309,0,3990.62,NA,7,1.5,2,NA,NA,1,1,NA,0.3176593,"0",NA,1,0,"4",1,3,"0","1","1","1","0","1",0,2,0.8294732,NA,NA,NA,NA,784.71,0.547942,0,0,"Parliamentary",NA,0,NA,7,0,0,NA,NA,NA,NA,NA,NA,0,0,0,5,NA,NA,0,0,NA
"1796","Fiji",1997,"FIJ",950,0,0,NA,1,1,0,1,0,0,2,1,0,1,1,0,0,0.4,2,1,0,0,0,0,NA,1,2,0.5657309,0,4045,NA,7,1.5,1,NA,NA,1,1,NA,0.3300516,"0",NA,1,0,"4",1,3,"0","1","1","1","0","1",0,2,0.8294732,NA,NA,NA,NA,793.16,0.547942,0,0,"Parliamentary",NA,0,NA,7,0,0,NA,NA,NA,NA,NA,NA,0,0,0,5,NA,NA,0,0,NA
"1797","Fiji",1998,"FIJ",950,0,1,1,1,1,0,1,0,0,2,1,0,1,1,0,1,0.32,2,1,0,0,0,0,NA,1,2,0.5657309,0,3730.48,NA,7,1.5,1,NA,NA,1,1,NA,0.3300516,"0",NA,1,0,"4",1,3,"0","1","1","1","0","1",0,2,0.8550838,NA,NA,NA,NA,800.68,0.547942,0,0,"Parliamentary",NA,0,NA,7,0,0,NA,NA,NA,NA,NA,NA,0,0,0,5,NA,NA,1,0,NA
"1798","Fiji",1999,"FIJ",950,0,1,1,1,1,0,1,0,0,2,1,0,1,1,0,1,0.32,2,1,0,0,0,0,NA,1,2,0.5657309,0,3646.03,NA,6,1.5,1,NA,NA,1,1,NA,0.3317745,"0",NA,1,0,"4",1,3,"0","1","1","1","0","1",0,2,0.8550838,NA,NA,NA,NA,806.93,0.547942,0,NA,"Parliamentary",NA,0,NA,7,0,0,NA,NA,NA,NA,NA,NA,0,0,0,6,NA,NA,1,0,NA
"1799","Fiji",2000,"FIJ",950,0,1,1,1,1,0,1,0,0,2,1,1,1,1,0,1,0.32,2,1,0,0,0,0,NA,1,2,0.5657309,0,4207.4,NA,8,1.5,1,NA,NA,1,1,NA,0.221623,"0",NA,1,0,"4",1,2,"0","1","1","1","0","1",0,2,0.3001532,NA,NA,NA,NA,811.72,0.547942,0,NA,"Parliamentary",NA,0,NA,7,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,1,0,NA
"1800","Fiji",2001,"FIJ",950,0,1,1,1,1,0,1,0,0,2,1,NA,NA,0,0,1,0.32,2,1,0,0,0,0,NA,1,2,0.5657309,0,3915.62,NA,9,1.5,1,NA,NA,1,1,NA,0.170575,"0",NA,1,0,"4",1,2,"0","1","1","1","0","1",0,2,0.3001532,NA,NA,NA,NA,814.78,0.547942,0,NA,"Parliamentary",NA,0,NA,2,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,5,0,NA,1,0,NA
"1801","Fiji",2002,"FIJ",950,0,1,1,1,1,0,1,0,0,2,1,0,0,0,0,1,0.32,2,1,0,0,0,0,NA,1,2,0.5657309,0,3671.66,NA,8,1.5,1,NA,NA,1,1,NA,0.3141103,"0",NA,1,0,"4",1,2,"0","1","1","1","0","1",0,2,0.47325,NA,NA,NA,38.1,816.34,0.547942,0,NA,"Parliamentary",NA,0,NA,7,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,5,0,NA,1,0,NA
"1802","Fiji",2003,"FIJ",950,0,1,1,1,1,0,1,0,0,2,1,0,0,0,0,1,0.32,2,1,0,0,0,0,NA,1,2,0.5657309,0,3394.45,NA,8,NA,1,NA,NA,1,1,NA,0.3141103,"0",NA,1,0,"4",1,2,"0","1","1","1","0","1",0,2,0.4527339,NA,NA,NA,38.1,817.34,0.547942,0,NA,"Parliamentary",NA,0,NA,7,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,5,0,NA,1,0,NA
